total_return,total_return_pct,final_equity,max_dd,max_dd_pct,sharpe,calmar,profit_factor,n_trades,win_rate,wins,losses,avg_bars_held,ftmo_compliant,ftmo_killed,max_daily_loss_pct,max_daily_gain_pct,gross_profit,gross_loss,sl,tp,breakeven,trail,horizon,session,skipped_max_pos,skipped_corr,skipped_spread,skipped_dd_gate,skipped_profit_lock,skipped_profit_gate,skipped_session,skipped_already_in,prob_threshold,risk_scale,max_positions,dd_gate_pct,profit_lock_pct,profit_gate_pct,dd_recovery_threshold,session_buffer_hours
-10921.81,-0.1092,89078.19,14092.86,0.1381,-0.711,-0.775,0.331,18,0.2222,4,14,7.9,False,True,-0.0683,0.0151,7134.93,21540.21,7,0,3,5,3,0,0,84,88,0,0,289,35,20,0.48,1.5,15,0.035,0.03,0.01,0.05,2
-10921.81,-0.1092,89078.19,14092.86,0.1381,-0.711,-0.775,0.331,18,0.2222,4,14,7.9,False,True,-0.0683,0.0151,7134.93,21540.21,7,0,3,5,3,0,0,84,88,0,0,289,35,20,0.48,1.5,15,0.035,0.03,0.01,0.05,3
-12488.57,-0.1249,87511.43,13030.48,0.1303,-0.979,-0.958,0.334,21,0.1905,4,17,7.7,False,True,-0.0581,0.0,7100.41,21239.55,9,0,4,5,3,0,0,86,26,0,0,0,35,22,0.48,1.5,15,0.035,0.03,0.02,0.03,1
-12488.57,-0.1249,87511.43,13030.48,0.1303,-0.979,-0.958,0.334,21,0.1905,4,17,7.7,False,True,-0.0581,0.0,7100.41,21239.55,9,0,4,5,3,0,0,86,26,0,0,0,35,22,0.48,1.5,15,0.035,0.03,0.02,0.03,2
-12488.57,-0.1249,87511.43,13030.48,0.1303,-0.979,-0.958,0.334,21,0.1905,4,17,7.7,False,True,-0.0581,0.0,7100.41,21239.55,9,0,4,5,3,0,0,86,26,0,0,0,35,22,0.48,1.5,15,0.035,0.03,0.02,0.03,3
-14261.03,-0.1426,85738.97,14266.75,0.1427,-0.804,-1.0,0.333,17,0.2353,4,13,7.9,False,True,-0.0897,0.0,7134.93,21431.42,8,0,2,5,2,0,0,55,15,0,0,0,35,7,0.48,1.5,15,0.035,0.03,0.02,0.05,1
-14261.03,-0.1426,85738.97,14266.75,0.1427,-0.804,-1.0,0.333,17,0.2353,4,13,7.9,False,True,-0.0897,0.0,7134.93,21431.42,8,0,2,5,2,0,0,55,15,0,0,0,35,7,0.48,1.5,15,0.035,0.03,0.02,0.05,2
-14261.03,-0.1426,85738.97,14266.75,0.1427,-0.804,-1.0,0.333,17,0.2353,4,13,7.9,False,True,-0.0897,0.0,7134.93,21431.42,8,0,2,5,2,0,0,55,15,0,0,0,35,7,0.48,1.5,15,0.035,0.03,0.02,0.05,3
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.01,0.03,1
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.01,0.03,2
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.01,0.03,3
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.01,0.05,1
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.01,0.05,2
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.01,0.05,3
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.02,0.03,1
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.02,0.03,2
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.02,0.03,3
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.02,0.05,1
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.02,0.05,2
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.02,0.02,0.05,3
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.01,0.03,1
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.01,0.03,2
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.01,0.03,3
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.01,0.05,1
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.01,0.05,2
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.01,0.05,3
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.02,0.03,1
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.02,0.03,2
-9287.38,-0.0929,90712.62,10676.45,0.1053,-0.821,-0.87,0.298,32,0.25,8,24,7.2,False,True,-0.0495,0.0,3934.48,13221.86,18,0,5,9,0,0,1091,62,49,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.02,0.03,3
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.02,0.05,1
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.02,0.05,2
-10509.06,-0.1051,89490.94,11898.13,0.1174,-0.812,-0.883,0.178,28,0.2143,6,22,6.4,False,True,-0.0623,0.0,2444.57,13723.27,14,0,5,7,2,0,1091,60,47,0,0,0,93,83,0.5,0.5,5,0.025,0.03,0.02,0.05,3
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.02,0.01,0.03,1
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.02,0.01,0.03,2
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.02,0.01,0.03,3
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.02,0.01,0.05,1
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.02,0.01,0.05,2
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.02,0.01,0.05,3
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.02,0.02,0.03,1
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.02,0.02,0.03,2
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.02,0.02,0.03,3
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.02,0.02,0.05,1
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.02,0.02,0.05,2
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.02,0.02,0.05,3
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.03,0.01,0.03,1
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.03,0.01,0.03,2
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.03,0.01,0.03,3
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.03,0.01,0.05,1
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.03,0.01,0.05,2
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.03,0.01,0.05,3
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.03,0.02,0.03,1
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.03,0.02,0.03,2
-10693.33,-0.1069,89306.67,12082.4,0.1192,-0.82,-0.885,0.176,34,0.2059,7,27,5.9,False,True,-0.0585,0.0,2457.04,13928.1,17,0,6,8,3,0,1156,60,54,0,0,0,94,93,0.5,0.5,5,0.035,0.03,0.02,0.03,3
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.03,0.02,0.05,1
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.03,0.02,0.05,2
-9842.27,-0.0984,90157.73,11231.34,0.1108,-0.822,-0.876,0.266,34,0.2353,8,26,6.9,False,True,-0.0514,0.0,3914.96,14731.55,17,0,6,9,2,0,1147,62,50,0,0,0,94,86,0.5,0.5,5,0.035,0.03,0.02,0.05,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.01,0.03,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.01,0.03,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.01,0.03,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.01,0.05,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.01,0.05,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.01,0.05,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.02,0.03,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.02,0.03,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.02,0.03,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.02,0.05,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.02,0.05,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.02,0.02,0.05,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.01,0.03,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.01,0.03,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.01,0.03,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.01,0.05,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.01,0.05,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.01,0.05,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.02,0.03,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.02,0.03,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.02,0.03,3
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.02,0.05,1
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.02,0.05,2
-11171.77,-0.1117,88828.23,11171.77,0.1117,-0.755,-1.0,0.253,34,0.2059,7,27,8.2,False,True,-0.0818,0.0,4106.52,16238.23,16,0,6,8,4,0,348,75,29,0,0,0,46,62,0.5,0.5,10,0.025,0.03,0.02,0.05,3
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.02,0.01,0.03,1
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.02,0.01,0.03,2
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.02,0.01,0.03,3
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.02,0.01,0.05,1
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.02,0.01,0.05,2
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.02,0.01,0.05,3
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.02,0.02,0.03,1
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.02,0.02,0.03,2
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.02,0.02,0.03,3
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.02,0.02,0.05,1
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.02,0.02,0.05,2
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.02,0.02,0.05,3
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.03,0.01,0.03,1
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.03,0.01,0.03,2
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.03,0.01,0.03,3
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.03,0.01,0.05,1
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.03,0.01,0.05,2
-11053.73,-0.1105,88946.27,11053.73,0.1105,-0.815,-1.0,0.264,33,0.2424,8,25,8.5,False,True,-0.0642,0.0,4299.36,16314.31,13,0,7,9,4,0,422,79,30,0,0,0,45,66,0.5,0.5,10,0.035,0.03,0.01,0.05,3
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.03,0.02,0.03,1
-11893.35,-0.1189,88106.65,11893.35,0.1189,-0.821,-1.0,0.184,33,0.2121,7,26,7.5,False,True,-0.0642,0.0,2861.02,15518.6,13,0,7,8,5,0,422,85,34,0,0,0,45,74,0.5,0.5,10,0.035,0.03,0.02,0.03,2
